"Barbarian",,,,,,,,,,,,,,,,,,
,"walk",,,,"sc3d/barbking_champ_anim_walk1_dl_opt.scw",,"true",,,,50,"champ_sword",,,,,,
,"idle",,,,"sc3d/barbking_champ_anim_idle1_dl_opt.scw",,"true",,,,50,"champ_sword",,,,,,
,"sleep",,,,"sc3d/barbking_champ_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,"champion_sword_smoke",1,,,
,"upgrade",,,,"sc3d/barbking_champ_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,"champion_sword_smoke",1,,,
,"attack",,,,"sc3d/barbking_champ_anim_attack1_dl_opt.scw",25,"false",,,,50,"champ_sword","true",,,,,
,,,,,"sc3d/barbking_champ_anim_attack2_dl_opt.scw",18,"false",,,,50,"champ_sword","true",,,,,
,"celebrate",,,,"sc3d/barbking_champ_anim_cheer1_dl_opt.scw",,"false",,"true",,50,"champ_sword",,,,,,
,"die",,,,"sc3d/barbking_champ_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,"champion_sword_smoke",1,,,
,"menu",,,115,"sc3d/barbking_champ_anim_menu1_dl_opt.scw",,"true",,,,,"champ_sword_menu",,,,,,
,"wardrobe",,,115,"sc3d/barbking_champ_anim_menu1_dl_opt.scw",,"true",,,,,"champ_sword_menu",,,,,,
"GrandWardenPirateSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","SWF","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame",,,
,"String","int","int","int","String","int","boolean","int","boolean","String","String","int","boolean","String","int",,,
,"walk",,,,"sc3d/grandwarden_pirate_anim_walk1_dl_opt.scw",,"true",,,,,50,,,,,,
,"idle",,,,"sc3d/grandwarden_pirate_anim_idle1_dl_opt.scw",,"true",,,,,50,,,,,,
,"sleep",,,,"sc3d/grandwarden_pirate_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_pirate_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_pirate_anim_attack1_dl_opt.scw",24,"false",,,,,50,,"pirate_warden_puff",22,,,
,"celebrate",,,,"sc3d/grandwarden_pirate_anim_cheer1_dl_opt.scw",,"false",,"true",,,50,,,,,,
,"die",,,,"sc3d/grandwarden_pirate_anim_stunned1_dl_opt.scw",,"true",,"true","sc/hero_gw_pirate_dl_opt.sc","stunned_birds_3d",50,,,,,,
,"menu",,,120,"sc3d/grandwarden_pirate_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,,
,"wardrobe",,,120,"sc3d/grandwarden_pirate_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,,
"GrandWardenFlyPirateSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","SWF","ExportName","OffsetY","StopToLast","ParticleEffect3D","Effect3DFrame",,,
,"String","int","int","int","String","int","boolean","int","boolean","String","String","int","boolean","String","int",,,
,"walk",,,,"sc3d/grandwarden_pirate_anim_fly_idle1_dl_opt.scw",,"true",,,,,30,,,,,,
,"idle",,,,"sc3d/grandwarden_pirate_anim_fly_idle1_dl_opt.scw",,"true",,,,,30,,,,,,
,"sleep",,,,"sc3d/grandwarden_pirate_anim_fly_sleep1_dl_opt.scw",,"true",,,,,0,,,,,,
,"upgrade",,,,"sc3d/grandwarden_pirate_anim_fly_sleep1_dl_opt.scw",,"true",,,,,0,,,,,,
,"attack",,,,"sc3d/grandwarden_pirate_anim_fly_attack1_dl_opt.scw",24,"false",,,,,30,,"pirate_warden_puff2",22,,,
,"celebrate",,,,"sc3d/grandwarden_pirate_anim_fly_cheer1_dl_opt.scw",,"false",,"true",,,30,,,,,,
,"die",,,,"sc3d/grandwarden_pirate_anim_fly_stunned1_dl_opt.scw",,"true",,"true","sc/hero_gw_pirate_dl_opt.sc","stunned_birds_3d_offset",30,,,,,,
,"menu",,,120,"sc3d/grandwarden_pirate_anim_menu1_dl_opt.scw",,"true",,,,,30,,,,,,
,"wardrobe",,,120,"sc3d/grandwarden_pirate_anim_menu1_dl_opt.scw",,"true",,,,,30,,,,,,
"BarbarianChamp",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","true",,,"barbarianChamp_run","true","true","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,"idle","true",1,,"barbarianChamp_idle1","true","true","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,,"true",1,,"barbarianChamp_idle1","true","true","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,"attack","true",1,11,"barbarianChamp_attack1","false","true","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,,"true",1,11,"barbarianChamp_attack2","false","true","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,,"true",1,11,"barbarianChamp_attack1","false","true","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,,"true",1,11,"barbarianChamp_attack2","false","true","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,"celebrate","true",1,,"barbarianChamp_cheer1","true","true","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true","sc/characters.sc",,,,,,,,,,
,"spawn","true",1,,"barbarianChamp_cheer1","true","true","sc/hero_bk_champ_dl_opt.sc",,,,,,,,,,
"BarbarianKingPirateSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,,"sc3d/barbking_pirate_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_pirate_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_pirate_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_pirate_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,,,,,
,"attack",,,,"sc3d/barbking_pirate_anim_attack1_dl_opt.scw",24,"false",,,,50,"true",,,,,,
,,,,,"sc3d/barbking_pirate_anim_attack2_dl_opt.scw",24,"false",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_pirate_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,"pirate_king_sword_sparks_cheer",29,"Pirate_King_Skin_celebrate",15,,
,"die",,,,"sc3d/barbking_pirate_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,130,"sc3d/barbking_pirate_anim_menu1_dl_opt.scw",,"true",,,,,,"pirate_king_sword_sparks",55,"Pirate_King_Skin_menu",1,,
,"menu",,,,"sc3d/barbking_pirate_anim_idle1_dl_opt.scw",,"true",,,,,,,,,,,
"SiegeMachine_LogLauncher_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean",,,,,,,,
,"walk","true",,,"SM_LogLauncher1_run1","true",9,90,150,,,,,,,,,
,"idle","true",,,"SM_LogLauncher1_idle1","false",9,90,150,,,,,,,,,
,"attack","true",,1,"SM_LogLauncher1_attack1","false",9,90,150,"true",,,,,,,,
,"die","false",,,"Siege_Machine_Ram1_die1_1","false",1,,150,,,,,,,,,
,"celebrate","true",,,"SM_LogLauncher1_idle1","false",9,90,150,,,,,,,,,
,"parked","false",1,,"SM_LogLauncher1_idle1_3","false",1,70,100,,,,,,,,,
,,"false",1,,"SM_LogLauncher1_idle1_7","false",1,70,,,,,,,,,,
,,"false",1,,"SM_LogLauncher1_idle1_7","false",1,70,,,,,,,,,,
"SiegeMachine_LogLauncher_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean",,,,,,,,
,"walk","true",,,"SM_LogLauncher2_run1","true",9,90,150,,,,,,,,,
,"idle","true",,,"SM_LogLauncher2_idle1","false",9,90,150,,,,,,,,,
,"attack","true",,1,"SM_LogLauncher2_attack1","false",9,90,150,"true",,,,,,,,
,"die","false",,,"Siege_Machine_Ram1_die1_1","false",1,,150,,,,,,,,,
,"celebrate","true",,,"SM_LogLauncher2_idle1","false",9,90,150,,,,,,,,,
,"parked","false",1,,"SM_LogLauncher2_idle1_3","false",1,70,100,,,,,,,,,
,,"false",1,,"SM_LogLauncher2_idle1_7","false",1,70,,,,,,,,,,
,,"false",1,,"SM_LogLauncher2_idle1_7","false",1,70,,,,,,,,,,
"SiegeMachine_LogLauncher_lvl3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean",,,,,,,,
,"walk","true",,,"SM_LogLauncher3_run1","true",9,90,150,,,,,,,,,
,"idle","true",,,"SM_LogLauncher3_idle1","false",9,90,150,,,,,,,,,
,"attack","true",,1,"SM_LogLauncher3_attack1","false",9,90,150,"true",,,,,,,,
,"die","false",,,"Siege_Machine_Ram1_die1_1","false",1,,150,,,,,,,,,
,"celebrate","true",,,"SM_LogLauncher3_idle1","false",9,90,150,,,,,,,,,
,"parked","false",1,,"SM_LogLauncher3_idle1_3","false",1,70,100,,,,,,,,,
,,"false",1,,"SM_LogLauncher3_idle1_7","false",1,70,,,,,,,,,,
,,"false",1,,"SM_LogLauncher3_idle1_7","false",1,70,,,,,,,,,,
"SiegeMachine_LogLauncher_lvl4",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean",,,,,,,,
,"walk","true",,,"SM_LogLauncher4_run1","true",9,90,150,,,,,,,,,
,"idle","true",,,"SM_LogLauncher4_idle1","false",9,90,150,,,,,,,,,
,"attack","true",,1,"SM_LogLauncher4_attack1","false",9,90,150,"true",,,,,,,,
,"die","false",,,"Siege_Machine_Ram1_die1_1","false",1,,150,,,,,,,,,
,"celebrate","true",,,"SM_LogLauncher4_idle1","false",9,90,150,,,,,,,,,
,"parked","false",1,,"SM_LogLauncher4_idle1_3","false",1,70,100,,,,,,,,,
,,"false",1,,"SM_LogLauncher4_idle1_7","false",1,70,,,,,,,,,,
,,"false",1,,"SM_LogLauncher4_idle1_7","false",1,70,,,,,,,,,,
"SuperWizard",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","true",,,"super_wizard_run1","true","true","sc/characters_super.sc",120,,,,,,,,,
,"idle","true",10,,"super_wizard_idle1","true","true","sc/characters_super.sc",120,,,,,,,,,
,"attack","true",1,14,"super_wizard_attack1","false","true","sc/characters_super.sc",120,,,,,,,,,
,"celebrate","true",1,,"super_wizard_idle1","true","true","sc/characters_super.sc",120,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,120,,,,,,,,,
"IceHound_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","SWF",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","String",,,
,"walk","true",,,"Super_Gargoyle_fly","true","true",,,,,,,100,"sc/characters_super.sc",,,
,"idle","true",1,,"Super_Gargoyle_fly","true","true",,,,,,,100,"sc/characters_super.sc",,,
,"attack","true",1,,"Super_Gargoyle_fly","false","true",,,,,,,100,"sc/characters_super.sc",,,
,"celebrate","true",4,,"Super_Gargoyle_fly","true","true",,,,,,,100,"sc/characters_super.sc",,,
,"die","false",1,,"barbarian_death_1","true","true",,,,,,,,,,,
"IceHound_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","SWF",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","String",,,
,"walk","true",,,"Super_Gargoyle_fly","true","true",,,,,,,100,"sc/characters_super.sc",,,
,"idle","true",1,,"Super_Gargoyle_fly","true","true",,,,,,,100,"sc/characters_super.sc",,,
,"attack","true",1,,"Super_Gargoyle_fly","false","true",,,,,,,100,"sc/characters_super.sc",,,
,"celebrate","true",4,,"Super_Gargoyle_fly","true","true",,,,,,,100,"sc/characters_super.sc",,,
,"die","false",1,,"barbarian_death_1","true","true",,,,,,,,,,,
"SuperTinyBaby_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","SWF",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","String",,,
,"walk","true",1,,"super_tinybaby_lvl1_fly","true","true",,,,,,,70,"sc/characters_super.sc",,,
,"idle","true",1,,"super_tinybaby_lvl1_fly","true","true",,,,,,,70,"sc/characters_super.sc",,,
,"attack","true",1,,"super_tinybaby_lvl1_fly","false","true",,,,,,,70,"sc/characters_super.sc",,,
,"celebrate","false",4,,"super_tinybaby_lvl1_fly_1","false","true",,,,,,,70,"sc/characters_super.sc",,,
,"die","false",1,,"barbarian_death_1","true","true",,,,,,,100,"sc/characters.sc",,,
"WarriorPrincessWinterSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,,"sc3d/royalchampion_winter_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,6,,
,"idle",,,,"sc3d/royalchampion_winter_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,6,,
,"sleep",,,,"sc3d/royalchampion_winter_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,,,6,,
,"upgrade",,,,"sc3d/royalchampion_winter_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,,,6,,
,"attack",,,,"sc3d/royalchampion_winter_anim_attack1_dl_opt.scw",8,"false",,,,50,,"true",,,6,,
,"celebrate",,,,"sc3d/royalchampion_winter_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,,,6,,
,"die",,,,"sc3d/royalchampion_winter_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,6,,
,"menu",,,80,"sc3d/royalchampion_winter_anim_menu1_dl_opt.scw",,"true",,,,,,,,,6,,
,"wardrobe",,,80,"sc3d/royalchampion_winter_anim_menu1_dl_opt.scw",,"true",,,,,,,,,6,,
,"jump",,,,"sc3d/royalchampion_winter_anim_jump1_dl_opt.scw",,"false",,,,50,,,,,6,,
,"ability",,,,"sc3d/royalchampion_winter_anim_ability1_dl_opt.scw",28,"false",,,,50,,"true","shieldGeo",28,6,,
"GrandWardenWinterSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String",,,,,
,"walk",,,,"sc3d/grandwarden_winter_anim_walk1_dl_opt.scw",,"true",,,,50,,"winter_warden_staff",,,,,
,"idle",,,,"sc3d/grandwarden_winter_anim_idle1_dl_opt.scw",,"true",,,,50,,"winter_warden_staff",,,,,
,"sleep",,,,"sc3d/grandwarden_winter_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_winter_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_winter_anim_attack1_dl_opt.scw",24,"false",,,,50,,"winter_warden_staff",,,,,
,"celebrate",,,,"sc3d/grandwarden_winter_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,"winter_warden_staff",,,,,
,"die",,,,"sc3d/grandwarden_winter_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,,
,"menu",,,60,"sc3d/grandwarden_winter_anim_menu1_dl_opt.scw",,"true",,,,,,"winter_warden_staff",,,,,
,"wardrobe",,,60,"sc3d/grandwarden_winter_anim_menu1_dl_opt.scw",,"true",,,,,,"winter_warden_staff",,,,,
"GrandWardenFlyWinterSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast","ParticleEffect3D",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String",,,,,
,"walk",,,,"sc3d/grandwarden_winter_anim_fly_walk1_dl_opt.scw",,"true",,,,30,,"winter_warden_staff",,,,,
,"idle",,,,"sc3d/grandwarden_winter_anim_fly_idle1_dl_opt.scw",,"true",,,,30,,"winter_warden_staff",,,,,
,"sleep",,,,"sc3d/grandwarden_winter_anim_fly_sleep1_dl_opt.scw",,"true",,,,0,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_winter_anim_fly_sleep1_dl_opt.scw",,"true",,,,0,,,,,,,
,"attack",,,,"sc3d/grandwarden_winter_anim_fly_attack1_dl_opt.scw",24,"false",,,,30,,"winter_warden_staff",,,,,
,"celebrate",,,,"sc3d/grandwarden_winter_anim_fly_cheer1_dl_opt.scw",,"false",,"true",,30,,"winter_warden_staff",,,,,
,"die",,,,"sc3d/grandwarden_winter_anim_fly_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",30,,,,,,,
,"menu",,,60,"sc3d/grandwarden_winter_anim_menu1_dl_opt.scw",,"true",,,,30,,"winter_warden_staff",,,,,
,"wardrobe",,,60,"sc3d/grandwarden_winter_anim_menu1_dl_opt.scw",,"true",,,,30,,"winter_warden_staff",,,,,
"ArcherQueenRogueSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean",,,,,
,"walk",,,,"sc3d/archerqueen_rogue_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,,
,"idle",,,,"sc3d/archerqueen_rogue_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,,
,"sleep",,,,"sc3d/archerqueen_rogue_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_rogue_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_rogue_anim_attack1_dl_opt.scw",2,"false",,,,50,,"true",,,,,
,"celebrate",,,,"sc3d/archerqueen_rogue_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,,,,,
,"die",,,,"sc3d/archerqueen_rogue_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,,
,"menu",,,100,"sc3d/archerqueen_rogue_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,,
,"wardrobe",,,100,"sc3d/archerqueen_rogue_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,,
"BarbarianKingCNYSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,,"sc3d/barbking_cny_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_cny_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_cny_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_cny_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,,,,,
,"attack",,,,"sc3d/barbking_cny_anim_attack1_dl_opt.scw",24,"false",,,,50,"true",,,,,,
,,,,,"sc3d/barbking_cny_anim_attack2_dl_opt.scw",24,"false",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_cny_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,,"CNY King Scream",-1,,
,"die",,,,"sc3d/barbking_cny_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,102,"sc3d/barbking_cny_anim_menu1_dl_opt.scw",,"true",,,,,,,,"CNY King Skin",-1,,
,"menu",,,102,"sc3d/barbking_cny_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,,
"Defending Builder",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","true",,,"worker_battle_walk1","true","true",,,,,,,,,,,
,"idle","true",1,,"worker_battle_idle3","true","true",,,,,,,,,,,
,"attack","true",1,10,"worker_battle_build1","true","true",,,,,,,,,,,
,"celebrate","true",1,,"worker_battle_idle3","true","true",,,,,,,,,,,
,"die","false",1,,"temp_dummya4","false","true",,,,,,,,,,,
"Pet_Bulldozer",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SyncChildAnimations",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","boolean",,,,,,,,,
,"walk","true",,,"yeti3_run1","true","true",110,"true",,,,,,,,,
,"idle","true",21,,"yeti3_idle1","true","true",110,"true",,,,,,,,,
,,"true",6,,"yeti3_idle1","true","true",110,"true",,,,,,,,,
,"attack","true",1,15,"yeti3_attack1","false","true",110,"true",,,,,,,,,
,,"true",1,18,"yeti3_attack2","false","true",110,"true",,,,,,,,,
,"celebrate","true",6,,"yeti3_idle1","true","true",110,"true",,,,,,,,,
,,"true",1,,"yeti3_idle1","true","true",110,"true",,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",110,,,,,,,,,,
"Pet_Electrowl",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","SWF",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","String",,,
,"walk","true",,,"Super_Gargoyle_fly","true","true",,,,,,,80,"sc/characters_super.sc",,,
,"idle","true",1,,"Super_Gargoyle_fly","true","true",,,,,,,80,"sc/characters_super.sc",,,
,"attack","true",1,,"Super_Gargoyle_fly","false","false",,,,,,,80,"sc/characters_super.sc",,,
,"celebrate","true",4,,"Super_Gargoyle_fly","true","true",,,,,,,80,"sc/characters_super.sc",,,
,"die","false",1,,"barbarian_death_1","true","true",,,,,,,,,,,
"Pet_Barky",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,,
,"walk","true",,,"ice_golem_lvl3_walk1","true","true",95,,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl3_idle1","true","true",95,,,,,,,,,,
,,"true",2,,"ice_golem_lvl3_idle1","true","true",95,,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl3_attack1","false","true",95,,,,,,,,,,
