"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","MaxCount","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","LowEndSound","LowEndVolume","LowEndMinPitch","LowEndMaxPitch","SoundDelay","StopSound","PitchIncrease","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale"
"Warlock Summon",,,"witch_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/witch_summon_01.ogg",50,95,105,"sfx/healer_hit_01.ogg",60,65,75,0,"false",0,"false",,0,0,0,100,100
,,,"witch_summon_area_glow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"witch_summon_area_edge",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"witch_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warmachine Ability Effect",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/warmachine_lightning_02.ogg",95,100,100,"sfx/barbarian_sword_swing_hit_14.ogg",50,70,75,0,"false",0,"false",,0,0,0,100,100
"Warmachine Ability Hit",,,"Warmachine_lightning1",,0,"Objects",40,500,"true","true","false","false","false","false","false","false","false",0,0,"sfx/lightning_amb_01.ogg",70,130,150,"sfx/mortar_hit_01.ogg",80,60,80,0,"false",0,"false",,0,0,0,100,100
,,,"Warmachine_lightning2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Warmachine_lightning3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Tesla_spark_1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Tesla_spark_2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warmachine Attack",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Warmachine Deploy",,,"Deploy",,0,"Objects",20,200,"true","false","false","false","false","false","false","false","false",0,0,"sfx/war_machine_dep_01.ogg",90,100,100,"sfx/gob_attack_01.ogg",80,60,70,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warmachine Die",,,"Building Destroyed",,0,"Objects",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/builder_bot_pre_atk_01.ogg",80,85,95,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false",,0,0,0,100,100
,,,"Building Destroyed",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warmachine Hit",,,"Arrow_Tower_lightFlash",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/builder_bot_atk_hit_01.ogg",70,98,102,"sfx/barbarian_hit_stuff.ogg",50,55,65,0,"false",0,"false",,0,0,0,100,100
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Deploy",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warmachine PreAttack",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/builder_bot_pre_atk_01.ogg",70,98,102,"sfx/barbarian_sword_swing_hit_14.ogg",50,40,50,0,"false",0,"false",,0,0,0,100,100
"Warmachine Scream",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/warmachine_lightning_02.ogg",90,140,160,"sfx/barbarian_sword_swing_hit_14.ogg",50,70,75,0,"false",0,"false",,0,0,0,100,100
"Warrior Princess Attack",,,"ArcherQueen_attack",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/rg_atk_01.ogg",80,95,105,"sfx/rg_atk_01.ogg",90,95,105,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/rg_atk_02.ogg",80,95,105,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/rg_atk_01.ogg",80,95,105,,,,,,,,,,,,,,
"Warrior Princess Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/rg_knockout_01.ogg",90,100,100,"sfx/rg_knockout_01.ogg",90,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warrior Princess Scream",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/rg_alert_01.ogg",90,98,102,"sfx/rg_alert_01.ogg",90,98,102,0,"false",0,"false",,0,0,0,100,100
"Warrior Princess Sleep",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/rg_sleep_01.ogg",90,95,105,"sfx/rg_sleep_01.ogg",90,95,105,0,"false",0,"false",,0,0,0,100,100
"WarriorGirl Attack",,,"MegaGrass",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/warriorgirlattack_01.ogg",50,95,105,"sfx/barbarian_sword_swing_hit_14.ogg",50,75,85,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/warriorgirlattack_02.ogg",50,95,105,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/warriorgirlattack_03.ogg",50,95,105,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/warriorgirlattack_04.ogg",50,95,105,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/warriorgirlattack_05.ogg",50,95,105,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/warriorgirlattack_06.ogg",50,95,105,,,,,,,,,,,,,,
"WarriorGirl Attack2",,,"MegaGrass",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/warriorgirlattack_01.ogg",50,95,105,"sfx/barbarian_sword_swing_hit_14.ogg",50,75,90,0,"false",0,"false",,0,0,0,100,100
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,"sfx/warriorgirlattack_02.ogg",50,95,105,,,,,,,,,,,,,,
,,,"Fire_ballsBig",,0,,,,,,,,,,,,,,,"sfx/warriorgirlattack_03.ogg",50,95,105,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash2",,0,,,,,,,,,,,,,,,"sfx/warriorgirlattack_04.ogg",50,95,105,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/warriorgirlattack_05.ogg",50,95,105,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/warriorgirlattack_06.ogg",50,95,105,,,,,,,,,,,,,,
"WarriorGirl Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/warriorgirldeploy_01.ogg",60,95,100,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/warriorgirldeploy_02.ogg",60,95,100,,,,,,,,,,,,,,
"WarriorGirl Die",,,"Dsplat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/warriorgirl_die_01.ogg",70,95,105,"sfx/archer_death_05.ogg",60,85,95,0,"false",0,"false",,0,0,0,100,100
"WarriorGirl Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/warriorgirl_hit_01.ogg",50,90,100,"sfx/arrow_hit_12.ogg",60,90,110,0,"false",0,"false",,0,0,0,100,100
"Weak Wall Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/wall_pickup_01.ogg",80,100,100,"sfx/wall_pickup_01.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"Weak Wall Placing",,,"Grass",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/wall_place_01.ogg",80,100,100,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
"Wind Machine Attack",,,"wind_attack_particle",,0,"Top",0,0,"false","true","false","true","false","false","false","false","false",0,0,"sfx/air_cannon_fire_04.ogg",90,95,105,"sfx/mage_attack_02.ogg",90,75,85,0,"false",0,"false",,0,0,0,100,100
"Wind Machine Hit",,,"wind_hit_particle",,0,"Top",0,0,"false","false","false","true","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Wind Machine Pickup",,,"Grass",,0,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/air_cannon_pickup_03.ogg",70,95,105,"sfx/wall_pickup_01.ogg",70,80,80,0,"false",0,"false",,0,0,0,100,100
"Wind Machine Place",,,"Grass",,0,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/air_cannon_place_02.ogg",80,100,100,"sfx/cannon_drop2.ogg",70,90,90,0,"false",0,"false",,0,0,0,100,100
"Wizard Attack_OLD",,,"Dust",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/mage_attack_02.ogg",50,90,100,"sfx/mage_attack_02.ogg",50,90,100,0,"false",0,"false",,0,0,0,100,100
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",40,100,110,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",50,90,100,,,,,,,,,,,,,,
"Wizard Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/mage_deploy_06.ogg",65,100,100,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Wizard Die",,,"Splat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/wizard_die_01.ogg",50,95,105,"sfx/barbarian_death_01.ogg",50,115,125,0,"false",0,"false",,0,0,0,100,100
"Wizard Hit1",,,"Hit",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",3,0,"sfx/wizard_hit_01.ogg",50,80,100,"sfx/wizard_hit_01.ogg",50,80,100,0,"false",0,"false",,0,0,0,100,100
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard Hit2",,,"Wizard_Tower_hit",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",3,0,"sfx/wizard_hit_01.ogg",50,80,100,"sfx/wizard_hit_01.ogg",50,80,100,0,"false",0,"false",,0,0,0,100,100
,,,"Wizard_Tower_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard Tower Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/wizard_tower_pickup_02.ogg",80,100,100,"sfx/wall_pickup_01.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"Wizard Tower Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/wizard_tower_drop_01.ogg",80,100,100,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard Tower attack",,,"Wizard_Tower_attack",,0,"Top",0,0,"false","true","false","false","false","false","true","false","false",0,0,"sfx/mage_attack_02.ogg",80,100,120,"sfx/mage_attack_02.ogg",70,100,120,0,"false",0,"false",,0,0,0,100,100
"Wizard Tower attack lv6",,,"Wizard_Tower_attack_lv6",,0,"Top",0,0,"false","true","false","false","false","false","true","false","false",0,0,"sfx/mage_attack_02.ogg",80,100,120,"sfx/mage_attack_02.ogg",70,100,120,0,"false",0,"false",,0,0,0,100,100
"Wizard Tower hit",,,"Wizard_Tower_hit",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/wizard_hit_01.ogg",65,100,100,"sfx/wizard_hit_01.ogg",50,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard Tower2 Hit",,,"Wizard_Tower_hit_green",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",5,0,"sfx/lightning_amb_01.ogg",70,95,105,"sfx/mortar_hit_01.ogg",80,60,80,0,"false",0,"false",,0,0,0,100,100
,,,"Explosion_3_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WizardTower_attack",,,"WizardTower_attack",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/mage_attack_02.ogg",50,90,100,"sfx/mage_attack_02.ogg",50,90,100,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",40,100,110,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",50,90,100,,,,,,,,,,,,,,
"WizardTower_attack2",,,"WizardTower_attack2",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/mage_attack_02.ogg",50,90,100,"sfx/mage_attack_02.ogg",50,90,100,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",50,100,110,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",40,90,100,,,,,,,,,,,,,,
"WizardTower_attack3",,,"WizardTower_attack3",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/mage_attack_02.ogg",50,90,100,"sfx/mage_attack_02.ogg",40,90,100,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",50,100,110,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",40,90,100,,,,,,,,,,,,,,
"Wizard_attack",,,"Wizard_attack",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/mage_attack_02.ogg",50,90,100,"sfx/mage_attack_02.ogg",50,90,100,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",40,100,110,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",50,90,100,,,,,,,,,,,,,,
"Wizard_attack2",,,"Wizard_attack2",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/mage_attack_02.ogg",50,90,100,"sfx/mage_attack_02.ogg",50,90,100,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",50,100,110,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",40,90,100,,,,,,,,,,,,,,
"Wizard_attack3",,,"Wizard_attack3",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/mage_attack_02.ogg",50,90,100,"sfx/mage_attack_02.ogg",40,90,100,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",50,100,110,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",40,90,100,,,,,,,,,,,,,,
"Wood Archer Queen Deploy",,,,,,"Objects",10,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/wood_queen_dep_01_dl_opt.ogg",90,100,100,"sfx/wood_queen_dep_01_dl_opt.ogg",90,100,100,0,"false",0,"false",,0,0,0,100,100
"Wood Archer Queen Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/wood_queen_die_01_dl_opt.ogg",80,100,100,"sfx/wood_queen_die_01_dl_opt.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wood ArcherQueen Arrow Anim",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/wood_queen_atk_01_dl_opt.ogg",90,90,100,"sfx/wood_queen_atk_01_dl_opt.ogg",90,90,100,0,"false",0,"false",,0,0,0,100,100
"Wood ArcherQueen Attack",,,"ArcherQueen_attack",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/wood_queen_atk_01_dl_opt.ogg",80,95,105,"sfx/wood_queen_atk_01_dl_opt.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
"Wood Warden Deploy",,,,,,"Objects",10,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/wooden_warden_deploy_01_dl_opt.ogg",90,100,100,"sfx/wooden_warden_deploy_01_dl_opt.ogg",90,100,100,0,"false",0,"false",,0,0,0,100,100
"Wood Warden Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/wooden_warden_die_01_dl_opt.ogg",80,100,100,"sfx/wooden_warden_die_01_dl_opt.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Worker Building Pickup",,,"Grass",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/builder_hut_pickup_02.ogg",80,100,100,"sfx/wall_pickup_01.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
"Worker Building Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/builder_hut_place_02.ogg",80,100,100,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"XP Gain",,,"XP Gain",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/xp_gain_06.ogg",80,100,100,"sfx/xp_gain_06.ogg",70,100,100,0,"false",0,"false",,0,0,0,100,100
"Xmas Tree Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/xmastree.ogg",80,100,100,"sfx/wall_pickup_01.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"Yeti Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/yeti_atk_01.ogg",80,95,105,"sfx/yeti_atk_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
"Yeti Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/yeti_dep_02.ogg",80,95,105,"sfx/yeti_dep_02.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
"Yeti Die",,,"SplatBig",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/yeti_die_01.ogg",95,95,105,"sfx/yeti_die_01.ogg",95,95,105,0,"false",0,"false",,0,0,0,100,100
"Yeti Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/yeti_atk_hit_01.ogg",70,90,100,"sfx/yeti_atk_hit_01.ogg",70,90,100,0,"false",0,"false",,0,0,0,100,100
"Yetimite Death",,,"Splat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/yetimite_die_01.ogg",70,95,110,"sfx/yetimite_die_01.ogg",60,95,110,0,"false",0,"false",,0,0,0,100,100
"Yetimite Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/yetimite_dep_01.ogg",70,95,105,"sfx/yetimite_dep_01.ogg",70,95,105,0,"false",0,"false",,0,0,0,100,100
"Yetimite Die",,,"Yetimite_Hit",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/yetimite_die_01.ogg",80,95,105,"sfx/yetimite_die_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
"Yetimite Hit",,,"Golem_hit",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/yetimite_hit_01.ogg",70,95,105,"sfx/yetimite_hit_01.ogg",70,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bat_Predeploy",,,"bat_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_fall_02.ogg",80,95,95,"sfx/elixir_collect_02.ogg",50,140,140,0,"false",0,"false",,0,0,0,100,100
"champion_sword_smoke",,,"champion_smoke_soft",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"eowl_cheer",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,2000,"sfx/clash_pet_owl_cheer_01.ogg",90,88,95,"sfx/clash_pet_owl_cheer_01.ogg",90,88,95,0,"true",0,"false",,0,0,0,100,100
"exBomb Exposion",,,"Smoke",,0,"Objects",50,500,"true","false","false","false","false","false","false","false","false",0,0,"sfx/explosion_02.ogg",60,100,100,"sfx/explosion_02.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"lassi_cheer",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,2000,"sfx/clash_pet_dog_cheer_01.ogg",90,88,95,"sfx/clash_pet_dog_cheer_01.ogg",90,88,95,0,"true",0,"false",,0,0,0,100,100
"pirate_warden_weapon_smoke",,,"blunderbus_smoke",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"skele_Predeploy",,,"Skeleton_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_fall_02.ogg",80,95,95,"sfx/elixir_collect_02.ogg",50,140,140,0,"false",0,"false",,0,0,0,100,100
"speedup_Predeploy",,,"speedup_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_fall_02.ogg",80,95,95,"sfx/elixir_collect_02.ogg",50,140,140,0,"false",0,"false",,0,0,0,100,100
"th12_teslat1_activate",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/th_12_first_seq_01.ogg",80,100,100,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"th12_teslat1_attack",,,"th12_teslat1_attack",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"th12_teslat1_attack_bolt",,,"th12_teslat1_attack_bolt",,0,"Top",0,0,"false","true","false","false","false","false","true","false","false",0,0,"sfx/tesla_zap_01.ogg",40,90,110,"sfx/tesla_zap_01.ogg",40,90,110,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/tesla_zap_03.ogg",40,100,120,,,,,,,,,,,,,,
"th12_teslat2_attack",,,"th12_teslat2_attack",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"th12_teslat3_activate",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/th_12_third_seq_01.ogg",80,100,100,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"th12_teslat3_attack",,,"th12_teslat3_attack",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
